ID	cosineSimilarity	zscore	accession	comparison	comparisonsText	Description	PMID	Species	Tissue	ExpType	Perturbation	Effect	Type	foldChangeOnly	platform
GSE17160_3	-0.0519158306126028	-0.53634196091832	GSE17160	3	Wild-type.TSG6-treatedvsWild-type.none	Tnfip6 KO and wild-type synovial fibroblasts treated with TNFa/LPS/TSG-6/HA	21566135	Mouse	Synovium	Gene perturbation Exogenous	TNfip6 TNFa/LPS/TSG-6/HA	Knockout	Microarray	TRUE	Affy
E-MTAB-6417_3	-0.0524501674162437	-0.543783164323578	E-MTAB-6417	3	periosteum.fracturevsbone marrow.fracture	Periosteum and bone marrow from Fractured bones	29472541	Mouse	Bone	Disease	Fracture		Microarray	FALSE	Affy
GSE66554_1	-0.0532857099159302	-0.555418974643098	GSE66554	1	newbornvsadult	Knee articular cartilage at different developmental stages	NA	Rat	Cartilage	Development	Cartilage development		Microarray	FALSE	Affy-ST
GSE29859_1	-0.053304639886178	-0.555682594438909	GSE29859	1	CorticalBone_ExcessVitAvsCorticalBone_Control	Hypervitaminosis A rat diaphyseal bone	22215263	Rat	Bone	Exogenous	vitamin A		Microarray	FALSE	Affy
GSE112694_4	-0.0538054991180916	-0.562657587358496	GSE112694	4	Zfp384KO_7DayvsZfp384KO_3Day	Osteogenic differentiation of mouse Zfp384 knockout MSCs	30645175	Mouse	Bone	Gene perturbation	Zfp384	Knockout	RNASeq	FALSE	RNASeq
GSE110281_2	-0.0538411587268015	-0.563154185009928	GSE110281	2	Sox9PosvsLrg5Neg	e13.5 Sox-GFP forming digit e14.5 Lgr5-GFP interzone and e14.5 GFP- surrounding tissues in digit	NA	Mouse	Embryo	Tissue	E13.5 and E14.5		RNASeq	TRUE	RNASeq
GSE39340_2	-0.0542811093680479	-0.569280961581335	GSE39340	2	osteoarthritisvsrheumatoid arthritis	Synovium from patients with RA  osteoarthritis or ankylosing spondylitis	NA	Human	Synovium	Disease	Rheumatoid arthritis	osteoarthritis or ankylosing spondylitis	Microarray	FALSE	Illumina
E-MEXP-2276_1	-0.0543353103756699	-0.570035767763012	E-MEXP-2276	1	thanatophoric dysplasiavsnormal	Thanatophoric dysplasia cartilage	19898608	Human	Cartilage	Disease	Thanatophoric dysplasia		Microarray	FALSE	Affy
E-MEXP-2291_1	-0.0543624979843678	-0.570414383881245	E-MEXP-2291	1	nucleus pulposusvsarticular cartilage	Bovine nucleus pulposus articular cartilage and annulus fibrosus 	20149220	Cow	Cartilage	Tissue	nucleus pulposus/articular cartilage/annulus fibrosus 		Microarray	TRUE	Affy
GSE13837_20	-0.0551363099650185	-0.581190531633397	GSE13837	20	TNF stimulated synovial fibroblasts (12h).osteoarthritisvsTNF stimulated synovial fibroblasts (0h).osteoarthritis	TGFb or TNFa treated synovium from rheumatoid arthritis or osteoarthritis	19622164	Human	Synovium	Disease	Osteoarthritis  Rheumatoid arthritis	TNF and TGFB	Microarray	FALSE	Affy
GSE17160_6	-0.055182467102528	-0.581833318442153	GSE17160	6	TSG-6 knockout.HA-treatedvsTSG-6 knockout.none	Tnfip6 KO and wild-type synovial fibroblasts treated with TNFa/LPS/TSG-6/HA	21566135	Mouse	Synovium	Gene perturbation Exogenous	TNfip6 TNFa/LPS/TSG-6/HA	Knockout	Microarray	TRUE	Affy
GSE17160_4	-0.0551847227314555	-0.581864730453345	GSE17160	4	Wild-type.TNFa-treatedvsWild-type.none	Tnfip6 KO and wild-type synovial fibroblasts treated with TNFa/LPS/TSG-6/HA	21566135	Mouse	Synovium	Gene perturbation Exogenous	TNfip6 TNFa/LPS/TSG-6/HA	Knockout	Microarray	TRUE	Affy
GSE89179_5	-0.0554836872682086	-0.58602812686134	GSE89179	5	siCHD1_MSC_AdvssiCon_MSC_Ad	CHD1 knockdown in MSC and FOB cell lines	28475736	Human	Cell line	Gene perturbation	CHD1	Knockdown	RNASeq	TRUE	RNASeq
GSE50549_1	-0.0557773879914447	-0.590118219115849	GSE50549	1	SAHA2hrvsDMSO	Histone Deacetylase Inhibition Promotes Osteoblast Maturation	23940046	Mouse	Cell line	Exogenous	Suberoylanilidehydroxamic acid		Microarray	FALSE	Illumina
GSE66862_1	-0.0559642910683893	-0.592721041536345	GSE66862	1	Eed cKOvsWT	Eed knockout in chondrocytes	27329220	Mouse	Cartilage	Gene perturbation	Eed	Knockout	Microarray	FALSE	Affy-ST
GSE33656_1	-0.0565767354570645	-0.601249975421281	GSE33656	1	Frzb -/-vswild-type	Frzb knockout in joint	22264237	Mouse	Joint	Gene perturbation	Frzb	Knockout	Microarray	TRUE	Affy
GSE62914_2	-0.0565987440260788	-0.601556467951045	GSE62914	2	iPSC differentiated to chondrocyte for 9 daysvsiPSC	iPSC generated chondrocytes	25911615	Human	Cartilage	Development	iPSC		Microarray	FALSE	Affy-ST
GSE120308_1	-0.0566595247363203	-0.602402903429457	GSE120308	1	P5 Xbp1 KOvsP5 Xbp1 WT	V194D Matn3 mutant Xbp1 WT and KO P5 mouse costochondral cells	31260448	Mouse	Cartilage	Gene perturbation	Matn3 Xbp1	Knockin	Microarray	TRUE	Affy
GSE19060_1	-0.0570125668384048	-0.607319386955072	GSE19060	1	OAvsNormal	Osteoarthritic meniscus	20109188	Human	Meniscus	Disease	Osteoarthritis		Microarray	FALSE	Affy
GSE44991_1	-0.0571524356043929	-0.609267207001657	GSE44991	1	cartilage tissue from the condylus medialis femoris.affectedvscartilage tissue from the condylus medialis femoris.non-affected	Porcine osteochondrosis cartilage	23922127	Pig	Cartilage	Disease	Osteochondrosis		Microarray	FALSE	Affy
GSE27390_1	-0.0574958470430545	-0.614049573384361	GSE27390	1	rheumatoid arthritisvsosteoarthritis	BMMCs from rheumatoid arthritis (RA) and osteoarthritis 	21679443	Human	Bone	Disease	Osteoarthritis	RA	Microarray	FALSE	Affy
GSE75181_1	-0.0577144986438926	-0.617094527476302	GSE75181	1	cultured chondrocytes from cartilage_COTvscultured chondrocytes from cartilage_control	Osteoarthritic chondrocytes treated with curcuminoids extract hydrolyzed collagen and green tea extract and/or IL1B	27275599	Human	Cartilage	Exogenous	COT and/or IL1B		Microarray	FALSE	Illumina
GSE29859_2	-0.0596436796170771	-0.643960406691812	GSE29859	2	CorticalBone.Marrow_ExcessVitAvsCorticalBone.Marrow_Control	Hypervitaminosis A rat diaphyseal bone	22215263	Rat	Bone	Exogenous	vitamin A		Microarray	FALSE	Affy
GSE36925_1	-0.0597085438236973	-0.64486370916301	GSE36925	1	BMP2(-),LOXL2(+)vsBMP2(-),LOXL2(-)	Primary osteoblasts treated with/without BMP2	23639677	Mouse	Bone	Exogenous	BMP2		Microarray	TRUE	1C-Agilent
GSE99306_7	-0.0600487521087266	-0.649601468253919	GSE99306	7	X13del_pHZvsWT_pHZ	Chondrocytes subpopulations of 13del Chop-/- mouse model of MCDS	NA	Mouse	Cartilage	Gene perturbation	Col10a1 Chop	Knockin Knockout	Microarray	FALSE	Affy
GSE99306_2	-0.0603731768062938	-0.654119424246914	GSE99306	2	X13delChopKO_LHZvsX13del_LHZ	Chondrocytes subpopulations of 13del Chop-/- mouse model of MCDS	NA	Mouse	Cartilage	Gene perturbation	Col10a1 Chop	Knockin Knockout	Microarray	FALSE	Affy
GSE104795_1	-0.0605691838334489	-0.656849028773465	GSE104795	1	Ad-Zip8 infectedvsAd-null infected	SLC39A8 (ZIP8) overexpression in primary mouse articular chondrocytes	26903440	Mouse	Cartilage	Exogenous	SLC39A8		Microarray	FALSE	Affy-ST
GSE36925_2	-0.0613212830246156	-0.667322803037687	GSE36925	2	BMP2(+),LOXL2(-)vsBMP2(-),LOXL2(-)	Primary osteoblasts treated with/without BMP2	23639677	Mouse	Bone	Exogenous	BMP2		Microarray	TRUE	1C-Agilent
GSE66554_2	-0.0616324342242896	-0.671655911576698	GSE66554	2	youthvsadult	Knee articular cartilage at different developmental stages	NA	Rat	Cartilage	Development	Cartilage development		Microarray	FALSE	Affy-ST
GSE17563_2	-0.0621580782375438	-0.678976058709983	GSE17563	2	OsteoclastvsDifferentiating precursor	RANKL induced osteoclastogenesis	12215257	Mouse	Bone	Development	Osteoclast differentiation time course		Microarray	TRUE	Affy
GSE42295_3	-0.0624172984626751	-0.682585973671511	GSE42295	3	surgery: OA.time after surgery: 8 weeksvssurgery: OA.time after surgery: 2 weeks	Rat model of surgically induced knee osteoarthritis	NA	Rat	Cartilage	Disease	Surgically induced knee osteoarthritis		Microarray	FALSE	Affy
GSE72575_4	-0.0633386661252978	-0.695416989880549	GSE72575	4	IL-1β-stimulated MH7Avsnon-stimulated	IL1B and/or glucosamine-treated human synovial MH7A cells	27776166	Human	Synovium	Exogenous	IL1B		Microarray	FALSE	Affy-ST
GSE48438_1	-0.0634913070216737	-0.697542675309952	GSE48438	1	Scl-tTA::TRE-BCR/ABLvsControl	Preosteoblastic lineage cells isolated from leukemic mice	23850243	Mouse	Bone	Gene perturbation	BCR-ABL	Fusion	Microarray	FALSE	Affy-ST
E-GEOD-45893_1	-0.0635514362509579	-0.698380038229101	E-GEOD-45893	1	Osr1MutvsOsr1WT	Osr1 mutant chondrogenesis during tongue development.	24167250	Mouse	Cartilage	Gene perturbation	Osr1	Knockin	RNASeq	TRUE	RNASeq
GSE93698_2	-0.064130800818669	-0.706448300727139	GSE93698	2	diffuse systemic sclerosisvsOsteoarthritis	Systemic sclerosis tenosynovial biopsies	30608617	Human	Synovium	Disease	tenosynovitis RA Osteoarthritis		Microarray	FALSE	Affy
GSE22925_2	-0.064148158866065	-0.706690029839772	GSE22925	2	Wild type mice, osteoblasts, G-CSFvsWild type mice, osteoblasts, untreated	G-CSF treated endothelial/osteoblasts	20516641	Mouse	Bone	Exogenous	G-CSF		Microarray	FALSE	Affy
GSE73087_2	-0.0645331458590194	-0.712051379654032	GSE73087	2	MSC-Day3-Induction-ApoA1vsMSC-Day3-Induction	MSCs treated with ApoA-I during osteogenesis time couse	NA	Human	Bone	Exogenous	ApoA-I		Microarray	TRUE	Affy
GSE30322_1	-0.0650512437102982	-0.719266438524997	GSE30322	1	subchondral bone,operation,1 week postsurgeryvssubchondral bone,sham operation,1 week postsurgery	Subchondral Bone in Early Experimental Osteoarthritis	22384228	Rat	Bone	Disease	Surgically induced knee osteoarthritis		Microarray	FALSE	1C-Agilent
GSE57218_B_2	-0.065111557582102	-0.720106372785921	GSE57218_B	2	PreservedvsHealthy	Human cartilage osteoarthritic damage	25054223	Human	Cartilage	Disease	Macroscopically intact/damaged osteoarthritis/ non-osteoarthritis affected cartilage		Microarray	FALSE	Illumina
E-MEXP-2291_3	-0.0667354143677894	-0.742720290751093	E-MEXP-2291	3	nucleus pulposusvsannulus fibrosus	Bovine nucleus pulposus articular cartilage and annulus fibrosus 	20149220	Cow	Cartilage	Tissue	nucleus pulposus/articular cartilage/annulus fibrosus 		Microarray	TRUE	Affy
GSE4481_2	-0.0686506124756405	-0.769391443823045	GSE4481	2	H.CNP at 10exp(-6) MvsH.vehicle: BSA/HCL 1.0 Mm	C-type natriuretic peptide (CNP) treated embryonic tibia	17374144	Mouse	Embryo	Exogenous	CNP		Microarray	FALSE	Affy
GSE16749_1	-0.0688112346428641	-0.771628276864601	GSE16749	1	RAW 264.7, RANKL + M-CSFvsRAW 264.7, Unstimulated	miR-155 role in osteoclast differentiation	20720163	Mouse	Cell line	Gene perturbation	miR-155	Overexpression	Microarray	TRUE	Affy-ST
E-MTAB-1391_2	-0.0693148188080873	-0.778641217353745	E-MTAB-1391	2	X27vsX0	Mineralising primary osteoblast development	23925391	Mouse	Bone	Development	Osteoblast		Microarray	FALSE	Affy
GSE41342_2	-0.0699988941628408	-0.788167687970329	GSE41342	2	Gene expression data from DMM joints 4 weeks after surgeryvsGene expression data from sham controls 4 weeks after surgery	Mouse DMM model of OA	23382930	Mouse	Joint	Disease	Surgical destabilization of medial meniscus		Microarray	FALSE	Affy
GSE121892_2	-0.0702579502466308	-0.791775317090606	GSE121892	2	transfected.with.miR.320a.mimic..M.vstransfected.with.control.mimic..CM.	Human osteoblasts transfected with miR-320a	28933035	Human	Bone	Gene perturbation	miR320a	Overexpression	Microarray	FALSE	Affy-ST
GSE16981_1	-0.0707588762357525	-0.798751239674706	GSE16981	1	Hypertrophic zone.1 weekvsProliferative zone.1 week	Rat growth plates zones and time course	20096814	Rat	Cartilage	Tissue	Hypertrophic or  Proliferative or Resting		Microarray	FALSE	Affy
GSE58203_7	-0.0710095430246916	-0.802242039018357	GSE58203	7	PDGF.4vsPDGF.0	Stimulation of RA synovial fibroblasts with IL1 or PDGF-D	24989895	Human	Synovium	Exogenous	IL1 or PDGF-D		Microarray	FALSE	Affy
GSE43242_1	-0.071111775549044	-0.80366573471582	GSE43242	1	Osteoblast specific beta-catenin constitutively expressedvswild type	Beta-catenin constitutive activation and FoxO1 knockout in osteoblasts	24429522	Mouse	Bone	Gene perturbation	Ctnnb1 FoxO1	Overexpression   Knockout	Microarray	FALSE	Affy
GSE72575_1	-0.0716789916643543	-0.811564817204624	GSE72575	1	IL-1β-stimulated in the presence of alloxanvsnon-stimulated	IL1B and/or glucosamine-treated human synovial MH7A cells	27776166	Human	Synovium	Exogenous	IL1B		Microarray	FALSE	Affy-ST
GSE43242_2	-0.0725248870902997	-0.823344802938616	GSE43242	2	Osteoblast specific FoxO1 deletedvswild type	Beta-catenin constitutive activation and FoxO1 knockout in osteoblasts	24429522	Mouse	Bone	Gene perturbation	Ctnnb1 FoxO1	Overexpression   Knockout	Microarray	FALSE	Affy
GSE106631_1	-0.073326802410407	-0.834512319325379	GSE106631	1	galectin-8 treated (50nM, 24hrs)vsnone	Galectin-8 treated primary osteoblasts 	29259034	Mouse	Bone	Exogenous	Galactin 8		Microarray	FALSE	Affy-ST
GSE18394_2	-0.073328219575275	-0.834532054840451	GSE18394	2	chondrocytes_day28vsMSC_day28	Bovine mesenchymal stem cell chondrogenesis	20367254	Cow	Cartilage	Development	MSC differentiation		Microarray	FALSE	Affy
GSE64965_1	-0.0737943771044472	-0.84102378995925	GSE64965	1	X482.cells.Sox2shRNA.vsX482.cells.scrambledshRNA	Sox2 knockdown in osteosarcoma cells	25832504	Mouse	Bone	Gene perturbation	Sox2	Knockdown	Microarray	FALSE	Affy
GSE57218_B_1	-0.0739837296619195	-0.843660723978872	GSE57218_B	1	OAvsHealthy	Human cartilage osteoarthritic damage	25054223	Human	Cartilage	Disease	Macroscopically intact/damaged osteoarthritis/ non-osteoarthritis affected cartilage		Microarray	FALSE	Illumina
E-MTAB-2450_1	-0.0744582164615935	-0.850268452971945	E-MTAB-2450	1	control.rhBMP2vscontrol.none	Osteoblasts treated with miR-195 mimic and or rhBMP2 	25407900	Mouse	Bone	Gene perturbation	miR-195-5p	Overexpression	Microarray	FALSE	1C-Agilent
GSE41342_1	-0.0756729416927279	-0.867184782644127	GSE41342	1	Gene expression data from DMM joints 2 weeks after surgeryvsGene expression data from sham controls 2 weeks after surgery	Mouse DMM model of OA	23382930	Mouse	Joint	Disease	Surgical destabilization of medial meniscus		Microarray	FALSE	Affy
GSE68038_1	-0.0759161346758469	-0.870571501361215	GSE68038	1	cartilage from knee (tibial plateau)vscartilage from proximal interphalangeal joint (PIP)	Cultured chondrocytes from knee and proximal interphalangeal joints	26773445	Human	Cartilage	Tissue	Knee and finger cartilage		Microarray	FALSE	Affy-ST
GSE9247_1	-0.0763537132488922	-0.876665244381771	GSE9247	1	MS-275 treated MC3T3 micevsDMSO treated MC3T3 mice	Histone deacetylase inhibitors in osteoblast development	17925016	Mouse	Bone	Exogenous	trichostatin A or  MS-275  or valproic acid	HDAC inhibition	Microarray	FALSE	Affy
GSE93698_4	-0.076409855784774	-0.877447088391647	GSE93698	4	diffuse systemic sclerosisvsSeronegative arthritis	Systemic sclerosis tenosynovial biopsies	30608617	Human	Synovium	Disease	tenosynovitis RA Osteoarthritis		Microarray	FALSE	Affy
GSE13837_13	-0.0769958215905717	-0.885607280090508	GSE13837	13	TNF stimulated synovial fibroblasts (1h).rheumatoid arthritisvsTNF stimulated synovial fibroblasts (0h).rheumatoid arthritis	TGFb or TNFa treated synovium from rheumatoid arthritis or osteoarthritis	19622164	Human	Synovium	Disease	Osteoarthritis  Rheumatoid arthritis	TNF and TGFB	Microarray	FALSE	Affy
E-GEOD-2154_4	-0.0772203114108046	-0.888733537543447	E-GEOD-2154	4	X6vsX3	Chondrocyte differentiation	16135533	Mouse	Embryo	Development	Chondrocyte differentiation		Microarray	FALSE	Affy
GSE21093_1	-0.0774196208668057	-0.891509131873822	GSE21093	1	RCCSvscontrol	Osteoclast Differentiation in Modeled Microgravity	20717918	Mouse	Cell line	Culture	Microgravity		Microarray	TRUE	1C-Agilent
E-MEXP-2019_4	-0.0790240090708016	-0.913851929310908	E-MEXP-2019	4	osteoclast derived from monocytesvsintermediate cell derived from monocytes	Human osteoclastic differentiating from dendritic cells and monocytes	19775202	Human	Bone	Development	Osteoclast from monocytes or denricites		Microarray	FALSE	Affy
E-GEOD-53105_2	-0.0797252069180637	-0.923616848689946	E-GEOD-53105	2	metaphysis_KOvsmetaphysis_WT	Osteoblast specific knockout of Dlx3 in mice	24948010	Mouse	Bone	Gene perturbation	Dlx3	Knockout	RNASeq	FALSE	RNASeq
E-MTAB-5879_9	-0.0798050103032237	-0.924728194974456	E-MTAB-5879	9	InjuryRepair.Day7vsInjury.Day7	Articular cartilage in a porcine model of early post-traumatic osteoarthritis	28671352	Pig	Cartilage	Disease	Anterior cruciate ligament (ACL) transection		RNASeq	FALSE	RNASeq
E-GEOD-18648_2	-0.0816320778218279	-0.950172036664629	E-GEOD-18648	2	BMP4vsnone	TGF-beta and BMP mediated gene expression in cultured sclerotome	20214815	Mouse	Cartilage	Exogenous	TGF-beta and/or BMP4		Microarray	FALSE	Affy
E-MTAB-5879_4	-0.0816740086284421	-0.950755967359346	E-MTAB-5879	4	InjuryReconstruct.Day28vsControl.Day0	Articular cartilage in a porcine model of early post-traumatic osteoarthritis	28671352	Pig	Cartilage	Disease	Anterior cruciate ligament (ACL) transection		RNASeq	FALSE	RNASeq
E-MTAB-5879_5	-0.0817745438410154	-0.952156026200608	E-MTAB-5879	5	InjuryRepair.Day7vsControl.Day0	Articular cartilage in a porcine model of early post-traumatic osteoarthritis	28671352	Pig	Cartilage	Disease	Anterior cruciate ligament (ACL) transection		RNASeq	FALSE	RNASeq
GSE75181_3	-0.0821944662081912	-0.958003887937402	GSE75181	3	cultured chondrocytes from cartilage_COT_IL1Bvscultured chondrocytes from cartilage_control	Osteoarthritic chondrocytes treated with curcuminoids extract hydrolyzed collagen and green tea extract and/or IL1B	27275599	Human	Cartilage	Exogenous	COT and/or IL1B		Microarray	FALSE	Illumina
GSE99306_11	-0.0824047131704368	-0.960931798574937	GSE99306	11	X13delChopKO_UHZvsWT_UHZ	Chondrocytes subpopulations of 13del Chop-/- mouse model of MCDS	NA	Mouse	Cartilage	Gene perturbation	Col10a1 Chop	Knockin Knockout	Microarray	FALSE	Affy
E-GEOD-9451_1	-0.0824771403695039	-0.961940423690518	E-GEOD-9451	1	chondrocytevsiliac	Mesenchymal stem cell differentiation	19228201	Human	Bone	Tissue	Differentiation		Microarray	FALSE	Affy
GSE7116_3	-0.082525709971501	-0.96261680661101	GSE7116	3	Multiple Myeloma patient on bisphosphonate therapy without osteonecrosis of the jawvsHealthy volunteer	Osteonecrosis of the jaw peripheral blood mono nuclear cells	18413829	Human	Blood	Disease	Osteonecrosis		Microarray	FALSE	Affy
GSE41997_1	-0.0828303338050524	-0.966859014694188	GSE41997	1	Estrogen Receptor alpha knock-outvscontrol	Estrogen Receptor alpha knockout osteocytes	24333171	Mouse	Bone	Gene perturbation	Esr1	Knockout	Microarray	FALSE	Affy
GSE22971_1	-0.0829178085832937	-0.968077193216214	GSE22971	1	MMP-8 KO control mousevsMMP-8 wild type control mouse	MMP-8 wild type and KO mice with or without arthritis	21190566	Mouse	Joint	Disease Gene perturbation	RA MMP8	Knockout	Microarray	FALSE	Affy
E-MTAB-5879_7	-0.083106265687542	-0.970701657105511	E-MTAB-5879	7	InjuryRepair.Day28vsInjury.Day28	Articular cartilage in a porcine model of early post-traumatic osteoarthritis	28671352	Pig	Cartilage	Disease	Anterior cruciate ligament (ACL) transection		RNASeq	FALSE	RNASeq
GSE21959_1	-0.0831914495606148	-0.971887932357492	GSE21959	1	HSF (healthy synovial fibroblasts) gene expression under hypoxic conditionsvsHSF (healthy synovial fibroblasts) gene expression under normoxic conditions	Response to hypoxia of normal and rheumatoid arthritis synovial fibroblasts	20848564	Human	Synovium	Culture	Hypoxia		Microarray	FALSE	1C-Agilent
GSE104473_5	-0.0832977894524534	-0.973368827478083	GSE104473	5	Mandibular Distraction_15_OPvsMandibular Fracture_15_OP	Mouse mandible during distraction osteogenesis	30356216	Mouse	Bone	Development			RNASeq	FALSE	RNASeq
GSE64922_1	-0.0834742139877973	-0.975825725158024	GSE64922	1	PlGF siRNAvscontrol siRNA	Placental growth factor knockdown in rheumatoid synoviocytes	25694608	Human	Synovium	Gene perturbation	PIGF	Knockdown	Microarray	FALSE	1C-Agilent
GSE58203_4	-0.0843880476948643	-0.988551823092007	GSE58203	4	IL1.12vsIL1.0	Stimulation of RA synovial fibroblasts with IL1 or PDGF-D	24989895	Human	Synovium	Exogenous	IL1 or PDGF-D		Microarray	FALSE	Affy
E-GEOD-57723_2	-0.0855980862394483	-1.00540288571225	E-GEOD-57723	2	co-culture with fibroblastvsnone	Modulation of the TNF-induced macrophage response by synovial fibroblasts	25057003	Human	Synovium	Exogenous	TNF		RNASeq	TRUE	RNASeq
GSE13837_19	-0.0861791900792405	-1.01349536940793	GSE13837	19	TNF stimulated synovial fibroblasts (4h).osteoarthritisvsTNF stimulated synovial fibroblasts (0h).osteoarthritis	TGFb or TNFa treated synovium from rheumatoid arthritis or osteoarthritis	19622164	Human	Synovium	Disease	Osteoarthritis  Rheumatoid arthritis	TNF and TGFB	Microarray	FALSE	Affy
E-MTAB-5879_8	-0.0865958417658139	-1.01929768346867	E-MTAB-5879	8	InjuryReconstruct.Day28vsInjury.Day28	Articular cartilage in a porcine model of early post-traumatic osteoarthritis	28671352	Pig	Cartilage	Disease	Anterior cruciate ligament (ACL) transection		RNASeq	FALSE	RNASeq
E-MTAB-6417_2	-0.0866959792868244	-1.02069220403559	E-MTAB-6417	2	periosteum.fracturevsperiosteum.none	Periosteum and bone marrow from Fractured bones	29472541	Mouse	Bone	Disease	Fracture		Microarray	FALSE	Affy
GSE36925_3	-0.0869846583566231	-1.02471236447106	GSE36925	3	BMP2(+),LOXL2(+)vsBMP2(-),LOXL2(-)	Primary osteoblasts treated with/without BMP2	23639677	Mouse	Bone	Exogenous	BMP2		Microarray	TRUE	1C-Agilent
GSE70719_1	-0.0877054025123157	-1.03474948680498	GSE70719	1	fluoride (8 ppm) for 30 daysvsnone (untreated control)	HOS (human osteosarcoma) cells exposed to fluoride	27234253	Human	Cell line	Exogenous	Floride		Microarray	FALSE	Affy
GSE29107_2	-0.0880449047921282	-1.03947741402882	GSE29107	2	p62_P392Lvsp62_wild_type	p62P392L Paget’s disease of bone model	NA	Human	Bone	Disease Gene perturbation	Paget??s Disease p62	Overexpression	Microarray	TRUE	1C-Agilent
GSE45656_3	-0.0899731680240511	-1.06633051272958	GSE45656	3	mature resorbing osteoclasts on dentinvspre-osteoclasts	Stages of osteoclast lineage cells	23908115	Mouse	Bone	Development	Stages of osteoclast lineage cells		Microarray	TRUE	Affy
E-MTAB-3428_2	-0.0900507300092485	-1.06741064515623	E-MTAB-3428	2	KO-5PMvsWT-5PM	Bma1 knock out mouse cartilage	26657859	Mouse	Cartilage	Gene perturbation	Bmal1	Knockout	RNASeq	TRUE	RNASeq
GSE69459_3	-0.0905221027328627	-1.07397500735664	GSE69459	3	FOP-iMSCs (+ActA)vsresFOP-iMSCs (+ActA)	FOP- or resFOP-iMSCs after chondrogenic differentiation	26621707	Human	Bone	Disease	Fibrodysplasia ossificans progressiva		Microarray	TRUE	Affy-ST
GSE104794_1	-0.0907946178234407	-1.07777006733786	GSE104794	1	Ad-Epas1(HIF-2a) infectedvsAd-null infected	HIF-2A overexpression in primary mouse articular chondrocytes	26903440	Mouse	Cartilage	Exogenous	HIF2A		Microarray	FALSE	Affy-ST
E-MTAB-1391_1	-0.0916881135929233	-1.09021293804629	E-MTAB-1391	1	X27vsX9	Mineralising primary osteoblast development	23925391	Mouse	Bone	Development	Osteoblast		Microarray	FALSE	Affy
E-GEOD-12860_1	-0.0935463986724501	-1.11609151718868	E-GEOD-12860	1	RASF stimulated chondrocytesvsNDSF stimulated chondrocytes	Human chondrocytes antirheumatic drug response	19192274	Human	Cartilage	Exogenous	Antirheumatic drugs		Microarray	TRUE	Affy
GSE104793_1	-0.0940060709752676	-1.12249293869235	GSE104793	1	IL-1b treatedvsUntreated	Interleukin-1B effect on primary mouse articular chondrocytes	29247173	Mouse	Cartilage	Exogenous	IL1B		Microarray	FALSE	Affy-ST
GSE35958_1	-0.0941957526957157	-1.12513445665348	GSE35958	1	diagnosis: primary osteoporosisvstissue: bone marrow	Osteoporosis MSCs	23028809	Human	Bone	Disease	Osteoporosis		Microarray	FALSE	Affy
E-GEOD-75549_1	-0.0943965814177432	-1.12793120836521	E-GEOD-75549	1	hdac3KOvsWT	HDAC3 knockout mouse chondrocytes	27507649	Mouse	Cartilage	Gene perturbation	HDAC3	Knockout	RNASeq	TRUE	RNASeq
E-MEXP-1244_1	-0.094787579832214	-1.13337627356264	E-MEXP-1244	1	dexamethasonevsnone	ATDC5 chondrocyte cell line treated with dexamethasone	18381927	Mouse	Cell line	Exogenous	dexamethasone		Microarray	TRUE	Affy
E-GEOD-18648_1	-0.095585299348826	-1.1444853589616	E-GEOD-18648	1	TGF.beta1vsnone	TGF-beta and BMP mediated gene expression in cultured sclerotome	20214815	Mouse	Cartilage	Exogenous	TGF-beta and/or BMP4		Microarray	FALSE	Affy
GSE86578_1	-0.0960504053885063	-1.15096245098052	GSE86578	1	IL.1.OSM.1vsnone (control).0	Primary human articular chondrocytes exposed to IL-1?	27956552	Human	Cartilage	Exogenous	IL1B?		Microarray	FALSE	Illumina
GSE121029_2	-0.0961426003557882	-1.15224636311199	GSE121029	2	Lentiviruses expressing mtDRBD DGCR8vsLentiviruses expressing Luc	Surgical OA in DGCR8 overexpressing mice	31350386	Mouse	Cartilage				RNASeq	FALSE	RNASeq
GSE13837_12	-0.0963031178602917	-1.15448173861481	GSE13837	12	TGF stimulated synovial fibroblasts (12h).rheumatoid arthritisvsTGF stimulated synovial fibroblasts (12h).osteoarthritis	TGFb or TNFa treated synovium from rheumatoid arthritis or osteoarthritis	19622164	Human	Synovium	Disease	Osteoarthritis  Rheumatoid arthritis	TNF and TGFB	Microarray	FALSE	Affy
E-MTAB-5879_2	-0.0968788370157554	-1.16249923490351	E-MTAB-5879	2	Injury.Day28vsControl.Day0	Articular cartilage in a porcine model of early post-traumatic osteoarthritis	28671352	Pig	Cartilage	Disease	Anterior cruciate ligament (ACL) transection		RNASeq	FALSE	RNASeq
E-GEOD-6119_3	-0.0968995667825102	-1.16278791876342	E-GEOD-6119	3	IL-1 and glucosaminevscontrol	Chondrocytes treated with glucosamine and/or IL-1beta	17109745	Rat	Cartilage	Exogenous	Glucosamine and/or IL1B		Microarray	FALSE	Affy
GSE102292_1	-0.0970079521755359	-1.16429729964486	GSE102292	1	15 daysvs12 days	Mouse chondrocyte culture time course	NA	Mouse	Cartilage	Culture			Microarray	TRUE	Affy
GSE13604_1	-0.0976145468127186	-1.17274476957217	GSE13604	1	mesenchymal stem cells treated 8 hours with BMP6vsmesenchymal stem cells cultured 8 hours without BMP6	MSCs treated for 8 hours with BMP6	19473525	Human	Bone	Exogenous	BMP6		Microarray	FALSE	Affy
