ID	cosineSimilarity	zscore	accession	comparison	comparisonsText	Description	PMID	Species	Tissue	ExpType	Perturbation	Effect	Type	foldChangeOnly	platform
GSE112641_6	-0.0210221963315682	-0.578481142448601	GSE112641	6	Injured_STR_ort_1_week_post_injuryvsUninjured_STR_ort_1_week_post_injury	Surgical OA in different strains on mice	30205482	Mouse	Cartilage				RNASeq	FALSE	RNASeq
E-GEOD-19664_3	-0.0211600090564196	-0.582648304265338	E-GEOD-19664	3	Pooled_8_MSCs_d14vsPooled_5_MSCs_d0	Osteoarthritic chondrocytes and MSCs during chondrogenic differentiation	20883804	Human	Cartilage	Development	Timecourse		Microarray	TRUE	Affy
GSE123076_1	-0.0211712503086962	-0.582988215672717	GSE123076	1	Adamts17-/-vswild type	Adamts17 knockout growth plates	31201465	Mouse	Cartilage				RNASeq	FALSE	RNASeq
E-GEOD-76988_1	-0.0212311206002988	-0.584798565140753	E-GEOD-76988	1	STAT5_cKOvsSTAT5_WT	STAT5 KO in osteoclast differentiation	27485735	Mouse	Bone	Gene perturbation	STAT3	Knockout	RNASeq	TRUE	RNASeq
GSE125153_3	-0.0212395964347116	-0.585054856231203	GSE125153	3	Wild-type_3 daysvsWild-type_1 day	Bcl3 knockout osteoblasts	NA	Mouse	Bone				RNASeq	FALSE	RNASeq
E-GEOD-33567_2	-0.021257699592879	-0.58560225698508	E-GEOD-33567	2	Mouse C2C12 cells treated with BMP2 (96h)vsMouse C2C12 cells (96h)	BMP2 induced C2C12 differentiation	23825702	Mouse	Cell line	Exogenous	BMP2		Microarray	TRUE	Affy
E-MTAB-4294_2	-0.0213714489401438	-0.589041793770321	E-MTAB-4294	2	synovitis_with_corticosteroidvsControl	Synovium from a preclinical model of post-traumatic knee osteoarthritis with corticosteroid treatment	26866935	Pig	Synovium	Disease Exogenous	unilateral ACL transection/treatment with triamcinolone acetonide		RNASeq	FALSE	RNASeq
E-MEXP-2488_1	-0.0214625468818753	-0.591796400536684	E-MEXP-2488	1	articular cartilagevsnucleus pulposus	nucleus pulposus vs articular cartilage cell types	20722018	Human	Cartilage	Tissue	human nucleus pulposus cartilage		Microarray	FALSE	Affy
E-MEXP-2019_4	-0.0214809029522747	-0.592351448815108	E-MEXP-2019	4	osteoclast derived from monocytesvsintermediate cell derived from monocytes	Human osteoclastic differentiating from dendritic cells and monocytes	19775202	Human	Bone	Development	Osteoclast from monocytes or denricites		Microarray	FALSE	Affy
GSE13590_1	-0.0215185331470046	-0.593489305357776	GSE13590	1	siRNA-140vssiRNA-96	Silencing and overexpression of miR-140	18945805	Mouse	Cell line	Gene perturbation	miR-140	Overexpression Knockdown	Microarray	FALSE	Affy
GSE41038_3	-0.0216970603321788	-0.598887585306957	GSE41038	3	osteoarthritisvsnormal control	Ankylosing spondylitis synovium	24330574	Human	Synovium	Disease	Ankylosing spondylitis		Microarray	FALSE	Illumina
GSE31980_1	-0.0217215337608893	-0.59962760940674	GSE31980	1	MSC.aggregates.cultured.in.hanging.drop.culture.for.3.daysvsMSCs.in.a.monolayer.culture	Human synovial MSC-aggregates and monolayer cultures	22676383	Human	Synovium	Culture	aggregates and monolayer cultures		Microarray	FALSE	Affy
GSE16981_3	-0.0217341930439703	-0.600010399030409	GSE16981	3	Hypertrophic zone.1 weekvsResting zone.1 week	Rat growth plates zones and time course	20096814	Rat	Cartilage	Tissue	Hypertrophic or  Proliferative or Resting		Microarray	FALSE	Affy
GSE69459_2	-0.0217535913982489	-0.600596963742373	GSE69459	2	FOP-iMSCs (+ActA)vsFOP-iMSCs (-ActA)	FOP- or resFOP-iMSCs after chondrogenic differentiation	26621707	Human	Bone	Disease	Fibrodysplasia ossificans progressiva		Microarray	TRUE	Affy-ST
E-GEOD-19664_5	-0.0219500784324859	-0.606538311084854	E-GEOD-19664	5	Pooled_7_MSCs_d7vsPooled_6_MSCs_d3	Osteoarthritic chondrocytes and MSCs during chondrogenic differentiation	20883804	Human	Cartilage	Development	Timecourse		Microarray	TRUE	Affy
E-GEOD-18647_4	-0.0220421931521038	-0.609323663038129	E-GEOD-18647	4	Cre.;Tgfbr2lox/lox.Intervertebral disc (IVD)vsCre.;Tgrbr2lox.lox.Vertebrae	Tgfbr2 knockout in embryonic intervertebral disc and vertebrae	20214815	Mouse	Cartilage	Gene perturbation	Tgfbr2	Knockout	Microarray	FALSE	Affy
E-GEOD-1919_4	-0.0222491898444999	-0.615582799947829	E-GEOD-1919	4	rheumatoid arthritis.disease modifying antirheumatic drugsvsnormal.none	Human osteoarthritis or rheumatoid arthritis synovium treated with drug regimes	20858714	Human	Synovium	Disease	RA and Osteoarthritis		Microarray	TRUE	Affy
GSE16749_2	-0.0222763233355376	-0.616403258638631	GSE16749	2	RAW 264.7, Unstimulated, miR-155vsRAW 264.7, Unstimulated	miR-155 role in osteoclast differentiation	20720163	Mouse	Cell line	Gene perturbation	miR-155	Overexpression	Microarray	TRUE	Affy-ST
GSE57218_B_1	-0.0226971028873367	-0.629126731622794	GSE57218_B	1	OAvsHealthy	Human cartilage osteoarthritic damage	25054223	Human	Cartilage	Disease	Macroscopically intact/damaged osteoarthritis/ non-osteoarthritis affected cartilage		Microarray	FALSE	Illumina
GSE121029_1	-0.0234485341783266	-0.651848405452917	GSE121029	1	Lentiviruses expressing WT DGCR8vsLentiviruses expressing Luc	Surgical OA in DGCR8 overexpressing mice	31350386	Mouse	Cartilage				RNASeq	FALSE	RNASeq
GSE125153_1	-0.0234522468309191	-0.651960668120526	GSE125153	1	Bcl3 knockout_1 dayvsWild-type_1 day	Bcl3 knockout osteoblasts	NA	Mouse	Bone				RNASeq	FALSE	RNASeq
GSE54779_1	-0.0237299817962797	-0.660358778992154	GSE54779	1	Bone marrow monocytes treated with M-CSF and sRANKLvsBone marrow monocytes treated with M-CSF alone	Osteoclast development	25275604	Mouse	Bone	Exogenous	RANKL		Microarray	FALSE	Affy-ST
E-MTAB-6417_1	-0.0239394807959655	-0.666693580318205	E-MTAB-6417	1	bone marrow.fracturevsbone marrow.none	Periosteum and bone marrow from Fractured bones	29472541	Mouse	Bone	Disease	Fracture		Microarray	FALSE	Affy
GSE89179_7	-0.0239525923157773	-0.667090044612618	GSE89179	7	siCHD1_MSC_ObvssiCon_MSC_Ob	CHD1 knockdown in MSC and FOB cell lines	28475736	Human	Cell line	Gene perturbation	CHD1	Knockdown	RNASeq	TRUE	RNASeq
E-MEXP-2291_1	-0.0239685621850451	-0.667572939276391	E-MEXP-2291	1	nucleus pulposusvsarticular cartilage	Bovine nucleus pulposus articular cartilage and annulus fibrosus 	20149220	Cow	Cartilage	Tissue	nucleus pulposus/articular cartilage/annulus fibrosus 		Microarray	TRUE	Affy
GSE13837_22	-0.0244328321180315	-0.681611468298193	GSE13837	22	TNF stimulated synovial fibroblasts (2h).rheumatoid arthritisvsTNF stimulated synovial fibroblasts (2h).osteoarthritis	TGFb or TNFa treated synovium from rheumatoid arthritis or osteoarthritis	19622164	Human	Synovium	Disease	Osteoarthritis  Rheumatoid arthritis	TNF and TGFB	Microarray	FALSE	Affy
GSE121892_2	-0.024558619392218	-0.685415006226831	GSE121892	2	transfected.with.miR.320a.mimic..M.vstransfected.with.control.mimic..CM.	Human osteoblasts transfected with miR-320a	28933035	Human	Bone	Gene perturbation	miR320a	Overexpression	Microarray	FALSE	Affy-ST
GSE55235_3	-0.0246603286938716	-0.688490477804037	GSE55235	3	synovial tissue from osteoarthritic jointvssynovial tissue from healthy joint	Rheumatoid arthritis  osteoarthritis and control synovial membrane	24690414	Human	Synovium	Disease	Rheumatoid arthritis	 Osteoarthritis	Microarray	FALSE	Affy
GSE110303_1	-0.024735636847505	-0.690767635175743	GSE110303	1	WT_PlbvsWT_E2	Estradiol Effects in Skeletally Mature (17-week old) Female WT and Estrogen Receptor Alpha Knockout Mice	28643917	Mouse	Cartilage	Gene perturbation	ESR1	Knockout	RNASeq	TRUE	RNASeq
GSE110051_3	-0.0247418116631566	-0.690954348384092	GSE110051	3	BonevsImmature_cartilage	Embryo bone immature cartilage and mature cartilage	NA	Mouse	Embryo	Development	bone immature cartilage and mature cartilage		RNASeq	FALSE	RNASeq
E-GEOD-54216_2	-0.0247524064695814	-0.69127471265261	E-GEOD-54216	2	superficial zonevsresting zone	Articular and growth plate cartilage zones in 10-day-old rat proximal tibial epiphysis	25068449	Rat	Cartilage	Tissue	Cartilage zones		Microarray	FALSE	Affy-ST
E-MTAB-5564_1	-0.0248143381841052	-0.693147395137385	E-MTAB-5564	1	osteoarthritisvsnormal	Osteoarthritic bone marrow lesions compared to normal bone	28705915	Human	Bone	Disease	Osteoarthritis		Microarray	FALSE	1C-Agilent
GSE110300_1	-0.0248336037475088	-0.693729944537524	GSE110300	1	WT_PlbvsWT_E2	Estradiol Effects in Skeletally Immature (7-weeks old) Female WT and Estrogen Receptor Alpha Knockout Mice	28643917	Mouse	Cartilage	Gene perturbation	ESR1	Knockout	RNASeq	TRUE	RNASeq
GSE24742_2	-0.0249336246681636	-0.696754363087239	GSE24742	2	EULAR Moderate-responder.12 weeks of RTX therapyvsEULAR Moderate-responder.baseline	Effects of rituximab in synovium from anti-TNF resistant RA patients	21337318	Human	Synovium	Exogenous	rituximab		Microarray	FALSE	Affy
E-MTAB-4294_1	-0.0249616276592336	-0.697601113597884	E-MTAB-4294	1	synovitisvsControl	Synovium from a preclinical model of post-traumatic knee osteoarthritis with corticosteroid treatment	26866935	Pig	Synovium	Disease Exogenous	unilateral ACL transection/treatment with triamcinolone acetonide		RNASeq	FALSE	RNASeq
GSE46390_1	-0.0253890224614653	-0.710524617595444	GSE46390	1	CSF1vscontrol	CSF1 treated peritoneal macrophages	24394418	Mouse	Bone	Exogenous	CSF1		Microarray	TRUE	Affy
E-MTAB-6417_2	-0.0257311570173046	-0.720870034238333	E-MTAB-6417	2	periosteum.fracturevsperiosteum.none	Periosteum and bone marrow from Fractured bones	29472541	Mouse	Bone	Disease	Fracture		Microarray	FALSE	Affy
E-GEOD-2154_4	-0.0260486215587563	-0.730469482451348	E-GEOD-2154	4	X6vsX3	Chondrocyte differentiation	16135533	Mouse	Embryo	Development	Chondrocyte differentiation		Microarray	FALSE	Affy
GSE120308_4	-0.0262594487796269	-0.736844446343019	GSE120308	4	P5 Xbp1 WT Matn3 MUTvsP5 Xbp1 WT	V194D Matn3 mutant Xbp1 WT and KO P5 mouse costochondral cells	31260448	Mouse	Cartilage	Gene perturbation	Matn3 Xbp1	Knockin	Microarray	TRUE	Affy
GSE84907_3	-0.026314917263496	-0.738521694567091	GSE84907	3	pH8.4vspH7.8	Osteoblast-like MC3T3 cell line viability at alkaline pH 	28955732	Mouse	Cell line	Culture	pH		Microarray	FALSE	Affy-ST
GSE121029_2	-0.0265599748336218	-0.745931710951512	GSE121029	2	Lentiviruses expressing mtDRBD DGCR8vsLentiviruses expressing Luc	Surgical OA in DGCR8 overexpressing mice	31350386	Mouse	Cartilage				RNASeq	FALSE	RNASeq
GSE29859_2	-0.0270093768159038	-0.75952066496828	GSE29859	2	CorticalBone.Marrow_ExcessVitAvsCorticalBone.Marrow_Control	Hypervitaminosis A rat diaphyseal bone	22215263	Rat	Bone	Exogenous	vitamin A		Microarray	FALSE	Affy
GSE17160_4	-0.0270360740629588	-0.760327932574806	GSE17160	4	Wild-type.TNFa-treatedvsWild-type.none	Tnfip6 KO and wild-type synovial fibroblasts treated with TNFa/LPS/TSG-6/HA	21566135	Mouse	Synovium	Gene perturbation Exogenous	TNfip6 TNFa/LPS/TSG-6/HA	Knockout	Microarray	TRUE	Affy
E-MTAB-3428_2	-0.0272341270703053	-0.766316631592216	E-MTAB-3428	2	KO-5PMvsWT-5PM	Bma1 knock out mouse cartilage	26657859	Mouse	Cartilage	Gene perturbation	Bmal1	Knockout	RNASeq	TRUE	RNASeq
GSE41342_4	-0.0273960093014814	-0.771211603760371	GSE41342	4	Gene expression data from DMM joints 16 weeks after surgeryvsGene expression data from sham controls 16 weeks after surgery	Mouse DMM model of OA	23382930	Mouse	Joint	Disease	Surgical destabilization of medial meniscus		Microarray	FALSE	Affy
GSE93698_4	-0.0274307166826004	-0.772261080675611	GSE93698	4	diffuse systemic sclerosisvsSeronegative arthritis	Systemic sclerosis tenosynovial biopsies	30608617	Human	Synovium	Disease	tenosynovitis RA Osteoarthritis		Microarray	FALSE	Affy
GSE17160_1	-0.0274584935491079	-0.773100993663499	GSE17160	1	Wild-type.LPS-treatedvsWild-type.none	Tnfip6 KO and wild-type synovial fibroblasts treated with TNFa/LPS/TSG-6/HA	21566135	Mouse	Synovium	Gene perturbation Exogenous	TNfip6 TNFa/LPS/TSG-6/HA	Knockout	Microarray	TRUE	Affy
GSE16749_1	-0.0279502423081319	-0.787970423567318	GSE16749	1	RAW 264.7, RANKL + M-CSFvsRAW 264.7, Unstimulated	miR-155 role in osteoclast differentiation	20720163	Mouse	Cell line	Gene perturbation	miR-155	Overexpression	Microarray	TRUE	Affy-ST
GSE112641_9	-0.0283158213639762	-0.799024751708321	GSE112641	9	Injured_STR_ort_2_weeks_post_injuryvsUninjured_STR_ort_2_weeks_post_injury	Surgical OA in different strains on mice	30205482	Mouse	Cartilage				RNASeq	FALSE	RNASeq
GSE27492_5	-0.0285963760577907	-0.807508125132877	GSE27492	5	Ankle.D18vsAnkle.D00	Synovial fluid cells from a mouse model of autoantibody-mediated arthritis timecourse	20506316	Mouse	Synovium	Disease	autoantibody-mediated arthritis		Microarray	FALSE	Affy
GSE114919_Rat_2	-0.0286283520952184	-0.808475012061227	GSE114919_Rat	2	Tibia_PZ_4wkvsTibia_PZ_1wk	Development of the proliferative zone or hypertrophic zone of rat growth plate	30036371	Rat	Cartilage	Development	Growth plate		RNASeq	FALSE	RNASeq
GSE64141_1	-0.0286678689444271	-0.809669916997022	GSE64141	1	after 15 days of differentiation in chondrogenic mediavsprior to differentiation	Chondrogenic Differentiation of ATDC5 cells	26363184	Mouse	Cell line	Differentiation	Differentiation		Microarray	TRUE	Affy-ST
GSE16981_1	-0.0289798203114535	-0.81910265861615	GSE16981	1	Hypertrophic zone.1 weekvsProliferative zone.1 week	Rat growth plates zones and time course	20096814	Rat	Cartilage	Tissue	Hypertrophic or  Proliferative or Resting		Microarray	FALSE	Affy
GSE9247_1	-0.0290484672507276	-0.8211783951237	GSE9247	1	MS-275 treated MC3T3 micevsDMSO treated MC3T3 mice	Histone deacetylase inhibitors in osteoblast development	17925016	Mouse	Bone	Exogenous	trichostatin A or  MS-275  or valproic acid	HDAC inhibition	Microarray	FALSE	Affy
GSE114007_1	-0.029095119924144	-0.82258907210958	GSE114007	1	OAvsNonOA	Human osteoarthritic and nonOA cartilage	30081074	Human	Cartilage	Disease	Osteoarthritis		RNASeq	FALSE	RNASeq
E-GEOD-53105_2	-0.0291757397930302	-0.82502684438101	E-GEOD-53105	2	metaphysis_KOvsmetaphysis_WT	Osteoblast specific knockout of Dlx3 in mice	24948010	Mouse	Bone	Gene perturbation	Dlx3	Knockout	RNASeq	FALSE	RNASeq
GSE17563_2	-0.0292431575317404	-0.827065412494562	GSE17563	2	OsteoclastvsDifferentiating precursor	RANKL induced osteoclastogenesis	12215257	Mouse	Bone	Development	Osteoclast differentiation time course		Microarray	TRUE	Affy
GSE13837_21	-0.0292744850931149	-0.828012690895101	GSE13837	21	TNF stimulated synovial fibroblasts (1h).rheumatoid arthritisvsTNF stimulated synovial fibroblasts (1h).osteoarthritis	TGFb or TNFa treated synovium from rheumatoid arthritis or osteoarthritis	19622164	Human	Synovium	Disease	Osteoarthritis  Rheumatoid arthritis	TNF and TGFB	Microarray	FALSE	Affy
GSE51098_1	-0.0292971959022672	-0.828699417152267	GSE51098	1	Intermediate interzonevsouter interzone	Intermediate and outer interzone of murine embryos at 15.5 days of gestation	24738827	Mouse	Embryo	Tissue	intermediate and outer interzone		Microarray	FALSE	1C-Agilent
GSE42235_3	-0.029310939668441	-0.829114999223366	GSE42235	3	passage: 6vspassage: 0	Dedifferentiating chondrocytes	23376013	Human	Cartilage	Culture	chondrocyte dedifferentiation		Microarray	FALSE	Illumina
GSE108721_1	-0.0294120563242814	-0.832172550459715	GSE108721	1	WT_RANKLvsWT_Basal	Inhibition of microRNA-182 in bone	30291236	Mouse	Bone	Gene perturbation	mir182	Overexpression	RNASeq	TRUE	RNASeq
GSE93698_7	-0.029574530803468	-0.837085430940024	GSE93698	7	Microcrystalline arthritisvsRheumatoid arthritis	Systemic sclerosis tenosynovial biopsies	30608617	Human	Synovium	Disease	tenosynovitis RA Osteoarthritis		Microarray	FALSE	Affy
E-GEOD-73372_2	-0.0296794338071912	-0.84025747323182	E-GEOD-73372	2	P3vsE18.5	Developing rib chondrocyte	27471255	Mouse	Cartilage	Development	NA		RNASeq	TRUE	RNASeq
GSE15083_1	-0.0298970436968246	-0.846837530508839	GSE15083	1	persistentvsextended	Synovial fluid mononuclear cells from persistent and extended oligoarticular JIA	20127724	Human	Synovium	Disease	juvenile idiopathic arthritis		Microarray	FALSE	Affy
GSE120244_1	-0.0302132760818139	-0.856399720947814	GSE120244	1	Cre recombinasevsGFP	Setd2 knockout BMSCs	30422989	Mouse	Bone				RNASeq	TRUE	RNASeq
GSE13604_1	-0.0305628278644078	-0.866969418651477	GSE13604	1	mesenchymal stem cells treated 8 hours with BMP6vsmesenchymal stem cells cultured 8 hours without BMP6	MSCs treated for 8 hours with BMP6	19473525	Human	Bone	Exogenous	BMP6		Microarray	FALSE	Affy
GSE53857_1	-0.030588730993527	-0.867752673831403	GSE53857	1	X2.wks.post.surgery_treatedvsX2.wks.post.surgery_untreated	Mouse DMM model of OA	25545425	Mouse	Cartilage	Disease	Surgical destabilization of medial meniscus		Microarray	FALSE	Illumina
GSE64394_1	-0.0306110775272905	-0.868428385180526	GSE64394	1	OA chondrocytesvsNormal chondrocytes	Osteoarthritic chondrocytes	25940674	Human	Cartilage	Disease	Osteoarthritis		Microarray	TRUE	Affy-ST
GSE33754_2	-0.0310055454789063	-0.880356251694102	GSE33754	2	age: 18 weeks.strain: Str/ortvsage: 18 weeks.strain: CBA	Model of natural OA onset in OA-prone Str/ort mice	22833266	Mouse	Cartilage	Disease	Osteoarthritis	STR/ORT mice	Microarray	FALSE	Affy-ST
GSE104473_1	-0.0310504359721115	-0.881713644122275	GSE104473	1	Mandibular Distraction_10_BCSPvsMandibular Fracture_10_BCSP	Mouse mandible during distraction osteogenesis	30356216	Mouse	Bone	Development			RNASeq	FALSE	RNASeq
GSE125167_3	-0.0313599858551207	-0.891073770005006	GSE125167	3	PLZF_10_days_diffvsPLZF_2_days_diff	PLZF knockdown during osteogenic differentiation	30672466	Human	Bone				RNASeq	FALSE	RNASeq
GSE108771_1	-0.0317795630076638	-0.903760885009358	GSE108771	1	Activinvscontrol	Fibrodysplasia ossificans progressiva model with ERBB2 inhibitors	30392977	Human	Cell line	Exogenous	Lapatinib	EGFR/ERBB2 inhibitor	Microarray	TRUE	Affy
E-GEOD-54216_1	-0.0319721411400765	-0.909584035527524	E-GEOD-54216	1	superficial zonevsintermediate/deep zone	Articular and growth plate cartilage zones in 10-day-old rat proximal tibial epiphysis	25068449	Rat	Cartilage	Tissue	Cartilage zones		Microarray	FALSE	Affy-ST
E-MTAB-6417_3	-0.0321194544139031	-0.914038473609717	E-MTAB-6417	3	periosteum.fracturevsbone marrow.fracture	Periosteum and bone marrow from Fractured bones	29472541	Mouse	Bone	Disease	Fracture		Microarray	FALSE	Affy
E-MTAB-3186_2	-0.0321555852700128	-0.915130993361785	E-MTAB-3186	2	Day5vsControl	Synovium from a pig model of post-traumatic osteoarthritis	32107493	Pig	Synovium	Disease	unilateral ACL transection		RNASeq	FALSE	RNASeq
GSE108771_4	-0.0322093681195611	-0.916757271612029	GSE108771	4	Activin + TAKvscontrol	Fibrodysplasia ossificans progressiva model with ERBB2 inhibitors	30392977	Human	Cell line	Exogenous	Lapatinib	EGFR/ERBB2 inhibitor	Microarray	TRUE	Affy
GSE108771_3	-0.0325320169847013	-0.92651348267654	GSE108771	3	Activin + Lapatinibvscontrol	Fibrodysplasia ossificans progressiva model with ERBB2 inhibitors	30392977	Human	Cell line	Exogenous	Lapatinib	EGFR/ERBB2 inhibitor	Microarray	TRUE	Affy
GSE33754_3	-0.0325541109862775	-0.927181557992856	GSE33754	3	age: 40 weeks.strain: Str/ortvsage: 40 weeks.strain: CBA	Model of natural OA onset in OA-prone Str/ort mice	22833266	Mouse	Cartilage	Disease	Osteoarthritis	STR/ORT mice	Microarray	FALSE	Affy-ST
E-MEXP-3474_1	-0.0329109228983488	-0.93797078647189	E-MEXP-3474	1	Kashin-beck diseasevsprimary osteoarthritis	Human Kashin-beck disease and osteoarthritis cartilage	27053287	Human	Cartilage	Disease	Kashin-beck disease and osteoarthritis		Microarray	FALSE	2C-Agilent
GSE102292_1	-0.0329234880399561	-0.938350729458901	GSE102292	1	15 daysvs12 days	Mouse chondrocyte culture time course	NA	Mouse	Cartilage	Culture			Microarray	TRUE	Affy
E-GEOD-1919_6	-0.0330620052077251	-0.942539192121631	E-GEOD-1919	6	rheumatoid arthritis.non-steroidal anti-inflammatory drugsvsnormal.none	Human osteoarthritis or rheumatoid arthritis synovium treated with drug regimes	20858714	Human	Synovium	Disease	RA and Osteoarthritis		Microarray	TRUE	Affy
E-GEOD-68760_1	-0.0331006633709106	-0.94370813223007	E-GEOD-68760	1	X50.µg.ml.Galectin.1.for.24h.in.starvation.mediumvsuntreated	Galectin-1 treated osteoarthritic chondrocytes 	26792806	Human	Cartilage	Exogenous	Gal-1		Microarray	FALSE	Affy
GSE45656_2	-0.0335525088019091	-0.957370970905917	GSE45656	2	mature osteoclasts on platevspre-osteoclasts	Stages of osteoclast lineage cells	23908115	Mouse	Bone	Development	Stages of osteoclast lineage cells		Microarray	TRUE	Affy
GSE87605_1	-0.033846723428719	-0.9662673914657	GSE87605	1	Hypertrophic cell layervsFlat cell layer	Three layers in the mouse growth plate	30843886	Mouse	Cartilage	Tissue	Round or Flat or Hypertrophic Cell layer.		Microarray	FALSE	Affy
GSE39796_3	-0.0338716031611835	-0.967019701321329	GSE39796	3	cartilage, superficial zonevscartilage, middle zone	Bovine cartilage zones	23124445	Cow	Cartilage	Tissue	cartilage zones		Microarray	TRUE	Affy
GSE42235_1	-0.0338927548709725	-0.967659283750936	GSE42235	1	passage: 2vspassage: 0	Dedifferentiating chondrocytes	23376013	Human	Cartilage	Culture	chondrocyte dedifferentiation		Microarray	FALSE	Illumina
GSE17160_6	-0.0339336333821359	-0.968895362429656	GSE17160	6	TSG-6 knockout.HA-treatedvsTSG-6 knockout.none	Tnfip6 KO and wild-type synovial fibroblasts treated with TNFa/LPS/TSG-6/HA	21566135	Mouse	Synovium	Gene perturbation Exogenous	TNfip6 TNFa/LPS/TSG-6/HA	Knockout	Microarray	TRUE	Affy
E-GEOD-12860_1	-0.0340522387995314	-0.972481736381419	E-GEOD-12860	1	RASF stimulated chondrocytesvsNDSF stimulated chondrocytes	Human chondrocytes antirheumatic drug response	19192274	Human	Cartilage	Exogenous	Antirheumatic drugs		Microarray	TRUE	Affy
GSE102292_3	-0.0341044143499843	-0.974059413347383	GSE102292	3	9 daysvs6 days	Mouse chondrocyte culture time course	NA	Mouse	Cartilage	Culture			Microarray	TRUE	Affy
GSE77753_1	-0.0346269656194913	-0.989860245236635	GSE77753	1	EDS-HT/JHSvshealthy	Ehlers-Danlos Syndrome Hypermobility type/Joint Hypermobility Syndrome patients' skin fibroblasts	27518164	Human	Skin	Disease	Joint Hypermobility Syndrome		Microarray	FALSE	Affy-ST
GSE39795_3	-0.0347191177825849	-0.992646729400469	GSE39795	3	cartilage, superficial zonevscartilage, middle zone	Human cartilage zones	23124445	Human	Cartilage	Tissue	Superficial	middle and deep zones	Microarray	FALSE	Affy-ST
GSE53857_2	-0.0355849152209602	-1.01882659073124	GSE53857	2	X4.wks.post.surgery_treatedvsX4.wks.post.surgery_untreated	Mouse DMM model of OA	25545425	Mouse	Cartilage	Disease	Surgical destabilization of medial meniscus		Microarray	FALSE	Illumina
GSE58203_5	-0.03578085729259	-1.02475145957096	GSE58203	5	PDGF.1vsPDGF.0	Stimulation of RA synovial fibroblasts with IL1 or PDGF-D	24989895	Human	Synovium	Exogenous	IL1 or PDGF-D		Microarray	FALSE	Affy
E-MTAB-3201_1	-0.0377166221100073	-1.08328484422046	E-MTAB-3201	1	psoriatic arthritis.synovial fluidvshealthy.synovial fluid	Synovial biopsies from psoriatic arthritis	NA	Human	Synovium	Disease	Psoriatic arthritis		Microarray	FALSE	Affy
E-MEXP-1244_1	-0.037752967622747	-1.08438385472956	E-MEXP-1244	1	dexamethasonevsnone	ATDC5 chondrocyte cell line treated with dexamethasone	18381927	Mouse	Cell line	Exogenous	dexamethasone		Microarray	TRUE	Affy
E-GEOD-19664_1	-0.0378318224937986	-1.08676825724438	E-GEOD-19664	1	Pooled_6_MSCs_d3vsPooled_5_MSCs_d0	Osteoarthritic chondrocytes and MSCs during chondrogenic differentiation	20883804	Human	Cartilage	Development	Timecourse		Microarray	TRUE	Affy
GSE68428_3	-0.0378883117808981	-1.08847637237315	GSE68428	3	Lama4 + IL1vsuntreated	LAMA4 and/or IL1B treated chondrocytes	26295200	Human	Cartilage	Exogenous	Lama4  IL1		Microarray	FALSE	Affy-ST
GSE86578_3	-0.0382940761703828	-1.10074581898829	GSE86578	3	IL.1.OSM.24vsnone (control).0	Primary human articular chondrocytes exposed to IL-1?	27956552	Human	Cartilage	Exogenous	IL1B?		Microarray	FALSE	Illumina
GSE17160_5	-0.0385654102354524	-1.108950380336	GSE17160	5	TSG-6 knockout.LPS-treatedvsTSG-6 knockout.none	Tnfip6 KO and wild-type synovial fibroblasts treated with TNFa/LPS/TSG-6/HA	21566135	Mouse	Synovium	Gene perturbation Exogenous	TNfip6 TNFa/LPS/TSG-6/HA	Knockout	Microarray	TRUE	Affy
GSE21093_1	-0.0387967885620079	-1.11594676567474	GSE21093	1	RCCSvscontrol	Osteoclast Differentiation in Modeled Microgravity	20717918	Mouse	Cell line	Culture	Microgravity		Microarray	TRUE	1C-Agilent
E-GEOD-57723_3	-0.0396008992994655	-1.14026135320775	E-GEOD-57723	3	TNF and co-culture with fibroblastvsnone	Modulation of the TNF-induced macrophage response by synovial fibroblasts	25057003	Human	Synovium	Exogenous	TNF		RNASeq	TRUE	RNASeq
GSE7116_3	-0.0397948229327488	-1.14612518879225	GSE7116	3	Multiple Myeloma patient on bisphosphonate therapy without osteonecrosis of the jawvsHealthy volunteer	Osteonecrosis of the jaw peripheral blood mono nuclear cells	18413829	Human	Blood	Disease	Osteonecrosis		Microarray	FALSE	Affy
GSE93698_15	-0.0400493412117025	-1.15382127676135	GSE93698	15	Seronegative arthritisvsSystemic lupus erythematosus	Systemic sclerosis tenosynovial biopsies	30608617	Human	Synovium	Disease	tenosynovitis RA Osteoarthritis		Microarray	FALSE	Affy
GSE97118_3	-0.0403281060042891	-1.16225052740399	GSE97118	3	Ezh2_cKO_D7vsEzh2_cKO_D3	Differentiation of Ezh2 deficient immature mouse chondrocytes	29280310	Mouse	Cartilage	Gene perturbation	Ezh2	Knockout	RNASeq	TRUE	RNASeq
GSE41038_2	-0.0405815114610032	-1.16991296601051	GSE41038	2	seronegative spondyloarthropyvsnormal control	Ankylosing spondylitis synovium	24330574	Human	Synovium	Disease	Ankylosing spondylitis		Microarray	FALSE	Illumina
GSE97118_1	-0.0411622870639516	-1.18747437711611	GSE97118	1	WT_D7vsWT_D3	Differentiation of Ezh2 deficient immature mouse chondrocytes	29280310	Mouse	Cartilage	Gene perturbation	Ezh2	Knockout	RNASeq	TRUE	RNASeq
