ENSG	ENTREZID	GENETYPE	SYMBOL	GENENAME	log2FoldChange	V	classification	specific.factor
12022	ENSG00000215895	400750	pseudo	HSPA5P1	HSPA5 pseudogene 1	-0.060537179442043	0.0904106070263032	basal	NA
12023	ENSG00000215908	ENSG00000215908	ENSG00000215908	ENSG00000215908	ENSG00000215908	-0.120306545426832	0.041740677325933	basal	NA
12024	ENSG00000215915	219293	protein-coding	ATAD3C	ATPase family AAA domain containing 3C	-0.115159031835088	0.0507268433373568	basal	NA
12025	ENSG00000216490	10437	protein-coding	IFI30	IFI30 lysosomal thiol reductase	-0.0870444914160954	0.0697989829018905	basal	NA
12026	ENSG00000216624	ENSG00000216624	ENSG00000216624	ENSG00000216624	ENSG00000216624	-0.369158050053328	0.0852633330673277	basal	NA
12027	ENSG00000216775	ENSG00000216775	ENSG00000216775	ENSG00000216775	ENSG00000216775	0.0228585352479596	0.133426411039349	basal	NA
12028	ENSG00000216863	285780	ncRNA	LY86-AS1	LY86 antisense RNA 1	0.026251587874388	0.0094016536756669	basal	NA
12029	ENSG00000216895	100506302	ncRNA	RBM33-DT	RBM33 divergent transcript	0.0504341846249937	0.0263669758327589	basal	NA
12030	ENSG00000216937	79741	protein-coding	CCDC7	coiled-coil domain containing 7	-0.444568849548463	0.151938004002877	basal	NA
12031	ENSG00000217128	96459	protein-coding	FNIP1	folliculin interacting protein 1	-0.0337751517425194	0.125229137516729	basal	NA
12032	ENSG00000217165	100131031	pseudo	ANKRD18EP	ankyrin repeat domain 18E, pseudogene	-0.330169630784094	0.19916063602874	basal	NA
12033	ENSG00000217325	728666	pseudo	PRELID1P1	PRELID1 pseudogene 1	0.0224430479348619	0.0199083503257806	basal	NA
12034	ENSG00000217416	ENSG00000217416	ENSG00000217416	ENSG00000217416	ENSG00000217416	0.120808368180835	0.041802227715395	basal	NA
12035	ENSG00000217555	51192	protein-coding	CKLF	chemokine like factor	0.260007637168528	0.0990414352985843	basal	NA
12036	ENSG00000217702	ENSG00000217702	ENSG00000217702	ENSG00000217702	ENSG00000217702	0.0601231898406606	0.0128985457458309	basal	NA
12037	ENSG00000217801	ENSG00000217801	ENSG00000217801	ENSG00000217801	ENSG00000217801	-0.326803281922452	0.133865259021762	basal	NA
12038	ENSG00000217930	51025	protein-coding	PAM16	presequence translocase associated motor 16	-0.0103204010907281	0.0346685747111556	basal	NA
12039	ENSG00000218336	55714	protein-coding	TENM3	teneurin transmembrane protein 3	-0.224269753146648	0.0925757562973549	basal	NA
12040	ENSG00000218426	389435	pseudo	RPL27AP6	ribosomal protein L27a pseudogene 6	-0.024149247490637	0.00904127377786873	basal	NA
12041	ENSG00000218510	29092	ncRNA	LINC00339	long intergenic non-protein coding RNA 339	0.0342001715948176	0.0136424963500126	basal	NA
12042	ENSG00000218537	ENSG00000218537	ENSG00000218537	ENSG00000218537	ENSG00000218537	-0.163091773714636	0.0520891707454886	basal	NA
12043	ENSG00000218739	100505876	protein-coding	CEBPZOS	CEBPZ opposite strand	-0.0332398930068617	0.00553507728192954	basal	NA
12044	ENSG00000218980	ENSG00000218980	ENSG00000218980	ENSG00000218980	ENSG00000218980	-0.340114959927443	0.146260450910431	basal	NA
12045	ENSG00000219200	440400	protein-coding	RNASEK	ribonuclease K	-0.124562116905502	0.00555050317780684	basal	NA
12046	ENSG00000219410	ENSG00000219410	ENSG00000219410	ENSG00000219410	ENSG00000219410	-0.0565796565042072	0.0105393026440668	basal	NA
12047	ENSG00000219481	55672	protein-coding	NBPF1	NBPF member 1	0.0383100935650649	0.0604362374654612	basal	NA
12048	ENSG00000219507	ENSG00000219507	ENSG00000219507	ENSG00000219507	ENSG00000219507	-0.127386149664511	0.0584738673674987	basal	NA
12049	ENSG00000219545	729852	protein-coding	UMAD1	UBAP1-MVB12-associated (UMA) domain containing 1	0.0838165993765276	0.0263801556719492	basal	NA
12050	ENSG00000219626	375190	protein-coding	FAM228B	family with sequence similarity 228 member B	0.0374688926920951	0.0240829965957556	basal	NA
12051	ENSG00000219665	101928464	ncRNA	ZNF433-AS1	ZNF433 and ZNF878 antisense RNA 1	-0.0628720205546464	0.0136918264278687	basal	NA
12052	ENSG00000219755	100131956	pseudo	RPS3P5	ribosomal protein S3 pseudogene 5	-0.115734714026161	0.0299231445472985	basal	NA
12053	ENSG00000219891	ENSG00000219891	ENSG00000219891	ENSG00000219891	ENSG00000219891	-0.0432598218133559	0.0201386065213087	basal	NA
12054	ENSG00000220205	6844	protein-coding	VAMP2	vesicle associated membrane protein 2	-0.101348961786342	0.00969507847556666	basal	NA
12055	ENSG00000220323	337874	pseudo	H2BC19P	H2B clustered histone 19, pseudogene	0.157852126201517	0.076679582927388	basal	NA
12056	ENSG00000220785	ENSG00000220785	ENSG00000220785	ENSG00000220785	ENSG00000220785	-0.173910903288246	0.0444231850552156	basal	NA
12057	ENSG00000220804	ENSG00000220804	ENSG00000220804	ENSG00000220804	ENSG00000220804	0.030484099887217	0.00935649798441591	basal	NA
12058	ENSG00000220842	729402	pseudo	RPL21P16	ribosomal protein L21 pseudogene 16	0.0735036154242846	0.0332873271103567	basal	NA
12059	ENSG00000220848	ENSG00000220848	ENSG00000220848	ENSG00000220848	ENSG00000220848	0.0353261360956345	0.00363481980824465	basal	NA
12060	ENSG00000221817	101929145	ncRNA	PPP3CB-AS1	PPP3CB antisense RNA 1 (head to head)	0.0381640092161996	0.0139094905888971	basal	NA
12061	ENSG00000221821	441150	protein-coding	C6orf226	chromosome 6 open reading frame 226	0.0191478325364236	0.00724584146932472	basal	NA
12062	ENSG00000221823	5534	protein-coding	PPP3R1	protein phosphatase 3 regulatory subunit B, alpha	-0.273731098520702	0.101993544753934	basal	NA
12063	ENSG00000221829	2189	protein-coding	FANCG	FA complementation group G	-0.042564615256764	0.0382704820991205	basal	NA
12064	ENSG00000221838	9179	protein-coding	AP4M1	adaptor related protein complex 4 subunit mu 1	-0.107272519672969	0.016290609126423	basal	NA
12065	ENSG00000221843	84226	protein-coding	C2orf16	chromosome 2 open reading frame 16	0.0865556772378335	0.0324871219579396	basal	NA
12066	ENSG00000221866	91584	protein-coding	PLXNA4	plexin A4	-0.868304608283361	0.535736791451827	basal	NA
12067	ENSG00000221869	1052	protein-coding	CEBPD	CCAAT enhancer binding protein delta	-0.341290186473704	0.0559070295549468	basal	NA
12068	ENSG00000221883	ENSG00000221883	ENSG00000221883	ENSG00000221883	ENSG00000221883	-0.0355191988092474	0.00471731887365909	basal	NA
12069	ENSG00000221886	63920	protein-coding	FAM200C	family with sequence similarity 200 member C	0.244986833841316	0.0292422406003103	basal	NA
12070	ENSG00000221890	23467	protein-coding	NPTXR	neuronal pentraxin receptor	0.0391867363486879	0.0341737970096967	basal	NA
12071	ENSG00000221909	221786	protein-coding	FAM200A	family with sequence similarity 200 member A	0.143333293945018	0.0485121895686702	basal	NA
12072	ENSG00000221914	5520	protein-coding	PPP2R2A	protein phosphatase 2 regulatory subunit Balpha	-0.0579083686904214	0.0124872671740278	basal	NA
12073	ENSG00000221923	400713	protein-coding	ZNF880	zinc finger protein 880	0.0108887965382178	0.0345100407020661	basal	NA
12074	ENSG00000221926	10626	protein-coding	TRIM16	tripartite motif containing 16	-0.103774238568734	0.032479935359246	basal	NA
12075	ENSG00000221930	ENSG00000221930	ENSG00000221930	ENSG00000221930	ENSG00000221930	0.171390564282158	0.169858879492418	basal	NA
12076	ENSG00000221944	200765	protein-coding	TIGD1	tigger transposable element derived 1	0.0427504263335773	0.0107328658530099	basal	NA
12077	ENSG00000221947	389668	protein-coding	XKR9	XK related 9	0.151641450700798	0.136400982500751	basal	NA
12078	ENSG00000221955	84561	protein-coding	SLC12A8	solute carrier family 12 member 8	-0.0591868182005546	0.0383797068686207	basal	NA
12079	ENSG00000221963	80830	protein-coding	APOL6	apolipoprotein L6	0.116575780765667	0.0294451380235102	basal	NA
12080	ENSG00000221968	3995	protein-coding	FADS3	fatty acid desaturase 3	0.0629086360630614	0.0461880885455641	basal	NA
12081	ENSG00000221978	81669	protein-coding	CCNL2	cyclin L2	0.106834795238345	0.00980270578772872	basal	NA
12082	ENSG00000221983	7311	protein-coding	UBA52	ubiquitin A-52 residue ribosomal protein fusion product 1	0.053887017782684	0.00949236706215687	basal	NA
12083	ENSG00000221988	9374	protein-coding	PPT2	palmitoyl-protein thioesterase 2	0.107595997718924	0.0434687023024884	basal	NA
12084	ENSG00000221990	ENSG00000221990	ENSG00000221990	ENSG00000221990	ENSG00000221990	0.00922873342350789	0.00639704013703769	basal	NA
12085	ENSG00000221994	57232	protein-coding	ZNF630	zinc finger protein 630	-0.0552680760877518	0.00853930668365178	basal	NA
12086	ENSG00000221995	ENSG00000221995	ENSG00000221995	ENSG00000221995	ENSG00000221995	0.010093527941446	0.0329308977261262	basal	NA
12087	ENSG00000222009	149478	protein-coding	BTBD19	BTB domain containing 19	-0.0679553755960899	0.0227894573146677	basal	NA
12088	ENSG00000222011	222234	protein-coding	FAM185A	family with sequence similarity 185 member A	0.109381844090815	0.0369621371546717	basal	NA
12089	ENSG00000222036	641455	protein-coding	POTEM	POTE ankyrin domain family member M	0.0438941000763135	0.0078160717544692	basal	NA
12090	ENSG00000222041	112597	ncRNA	CYTOR	cytoskeleton regulator RNA	0.139833863162667	0.0372378645717789	basal	NA
12091	ENSG00000223361	2502	pseudo	FTH1P10	ferritin heavy chain 1 pseudogene 10	-0.108010722147023	0.049630851633861	basal	NA
12092	ENSG00000223396	ENSG00000223396	ENSG00000223396	ENSG00000223396	ENSG00000223396	-0.139729285046226	0.00963398897678608	basal	NA
12093	ENSG00000223459	653199	pseudo	TCAF1P1	TRPM8 channel associated factor 1 pseudogene 1	-0.00506843890634145	0.0120445974209208	basal	NA
12094	ENSG00000223478	100506100	ncRNA	ZDHHC12-DT	ZDHHC12 divergent transcript	-0.00244756020808466	0.0438551897717187	basal	NA
12095	ENSG00000223482	728190	ncRNA	NUTM2A-AS1	NUTM2A antisense RNA 1	0.0337641760400331	0.0319931704125848	basal	NA
12096	ENSG00000223496	118460	protein-coding	EXOSC6	exosome component 6	-0.127910462079681	0.0206603936596057	basal	NA
12097	ENSG00000223501	6293	protein-coding	VPS52	VPS52 subunit of GARP complex	0.366017389763766	0.076150461295499	basal	NA
12098	ENSG00000223508	ENSG00000223508	ENSG00000223508	ENSG00000223508	ENSG00000223508	-0.0446163801244133	0.0239065696039017	basal	NA
12099	ENSG00000223509	ENSG00000223509	ENSG00000223509	ENSG00000223509	ENSG00000223509	0.155441100332907	0.0391921458576609	basal	NA
12100	ENSG00000223525	ENSG00000223525	ENSG00000223525	ENSG00000223525	ENSG00000223525	0.0311802368185178	0.062915642886305	basal	NA
12101	ENSG00000223546	ENSG00000223546	ENSG00000223546	ENSG00000223546	ENSG00000223546	-0.0531248808449496	0.0140283192255591	basal	NA
12102	ENSG00000223547	284391	protein-coding	ZNF844	zinc finger protein 844	-0.125146523056565	0.113073217391455	basal	NA
12103	ENSG00000223551	7118	pseudo	TMSB4XP4	TMSB4X pseudogene 4	0.770614068193969	0.222048829064531	basal	NA
12104	ENSG00000223653	ENSG00000223653	ENSG00000223653	ENSG00000223653	ENSG00000223653	0.0247819789720087	0.0300925615233345	basal	NA
12105	ENSG00000223658	728819	protein-coding	C1GALT1C1L	C1GALT1 specific chaperone 1 like	0.0717473804766342	0.0221446577629721	basal	NA
12106	ENSG00000223704	ENSG00000223704	ENSG00000223704	ENSG00000223704	ENSG00000223704	-0.0244314773234238	0.00400657931990122	basal	NA
12107	ENSG00000223705	155400	pseudo	NSUN5P1	NSUN5 pseudogene 1	-0.172919216177934	0.125702585449575	basal	NA
12108	ENSG00000223722	ENSG00000223722	ENSG00000223722	ENSG00000223722	ENSG00000223722	0.403267845570009	0.221343384067675	basal	NA
12109	ENSG00000223745	ENSG00000223745	ENSG00000223745	ENSG00000223745	ENSG00000223745	-0.0107147747780238	0.104292196296076	basal	NA
12110	ENSG00000223749	ENSG00000223749	ENSG00000223749	ENSG00000223749	ENSG00000223749	-0.0465880108574285	0.0262035816479782	basal	NA
12111	ENSG00000223768	642852	ncRNA	LINC00205	long intergenic non-protein coding RNA 205	0.0173054722247236	0.0894655749161721	basal	NA
12112	ENSG00000223770	101927356	ncRNA	CACNA2D1-AS1	CACNA2D1 antisense RNA 1	0.0374671527632847	0.0192961319814256	basal	NA
12113	ENSG00000223773	ENSG00000223773	ENSG00000223773	ENSG00000223773	ENSG00000223773	-0.0145883974451544	0.030695390251713	basal	NA
12114	ENSG00000223797	285266	ncRNA	ENTPD3-AS1	ENTPD3 antisense RNA 1	0.040146602739799	0.0512986255010818	basal	NA
12115	ENSG00000223799	ENSG00000223799	ENSG00000223799	ENSG00000223799	ENSG00000223799	0.116458030467937	0.0466943643479876	basal	NA
12116	ENSG00000223804	ENSG00000223804	ENSG00000223804	ENSG00000223804	ENSG00000223804	0.305537995209673	0.124983327520599	basal	NA
12117	ENSG00000223820	ENSG00000223820	ENSG00000223820	ENSG00000223820	ENSG00000223820	0.0362035217978354	0.00739796934320191	basal	NA
12118	ENSG00000223843	ENSG00000223843	ENSG00000223843	ENSG00000223843	ENSG00000223843	0.0194202374249004	0.00698091061366846	basal	NA
12119	ENSG00000223865	3115	protein-coding	HLA-DPB1	major histocompatibility complex, class II, DP beta 1	-0.454907271616535	0.218079197851615	basal	NA
12120	ENSG00000223891	100505783	ncRNA	OSER1-DT	OSER1 divergent transcript	0.052323348860053	0.00886351775777174	basal	NA
12121	ENSG00000223930	ENSG00000223930	ENSG00000223930	ENSG00000223930	ENSG00000223930	-0.00160591639652946	0.0111146864514944	basal	NA
12122	ENSG00000223949	101927034	ncRNA	ROR1-AS1	ROR1 antisense RNA 1	-0.116814168248212	0.00882905010276885	basal	NA
12123	ENSG00000223959	172	pseudo	AFG3L1P	AFG3 like matrix AAA peptidase subunit 1, pseudogene	0.0473967930297067	0.0113441493613158	basal	NA
12124	ENSG00000223960	101927027	ncRNA	CHROMR	cholesterol induced regulator of metabolism RNA	0.23588123059551	0.0713591528688028	basal	NA
12125	ENSG00000223969	124906608	ncRNA	LOC124906608	uncharacterized LOC124906608	0.153722794398662	0.0301917271185848	basal	NA
12126	ENSG00000224020	100379345	ncRNA	MIR181A2HG	MIR181A2 host gene	0.0322755839105605	0.0276505467275266	basal	NA
12127	ENSG00000224023	399821	ncRNA	EDRF1-DT	EDRF1 divergent transcript	1.04846736820558	0.289222062244573	basal	NA
12128	ENSG00000224032	ENSG00000224032	ENSG00000224032	ENSG00000224032	ENSG00000224032	0.121444837084163	0.0376941557158191	basal	NA
12129	ENSG00000224043	ENSG00000224043	ENSG00000224043	ENSG00000224043	ENSG00000224043	0.0324440147948301	0.0125221572631844	basal	NA
12130	ENSG00000224058	ENSG00000224058	ENSG00000224058	ENSG00000224058	ENSG00000224058	-0.00976511281895923	0.00648251928982221	basal	NA
12131	ENSG00000224063	ENSG00000224063	ENSG00000224063	ENSG00000224063	ENSG00000224063	0.10428576991003	0.0894611286787917	basal	NA
12132	ENSG00000224078	ENSG00000224078	ENSG00000224078	ENSG00000224078	ENSG00000224078	-0.0521630602541278	0.0286413943074105	basal	NA
12133	ENSG00000224081	101928079	ncRNA	SLC44A3-AS1	SLC44A3 antisense RNA 1	-0.146008403226503	0.0358443148386198	basal	NA
12134	ENSG00000224086	ENSG00000224086	ENSG00000224086	ENSG00000224086	ENSG00000224086	0.0724483516986565	0.0200974336642747	basal	NA
12135	ENSG00000224114	100271063	pseudo	RPS14P1	ribosomal protein S14 pseudogene 1	-0.0102590186923476	0.00374973791857114	basal	NA
12136	ENSG00000224152	643072	ncRNA	BAZ2B-AS1	BAZ2B antisense RNA 1	0.0710211662153729	0.0239445129982084	basal	NA
12137	ENSG00000224165	729723	ncRNA	DNAJC27-AS1	DNAJC27 antisense RNA 1	0.0986519536943527	0.0307597679386389	basal	NA
12138	ENSG00000224186	100996485	ncRNA	PITX1-AS1	PITX1 antisense RNA 1	-0.0777850152476458	0.0100224950070148	basal	NA
12139	ENSG00000224238	ENSG00000224238	ENSG00000224238	ENSG00000224238	ENSG00000224238	0.153595019490253	0.0460571760260993	basal	NA
12140	ENSG00000224259	100505633	ncRNA	LINC01133	long intergenic non-protein coding RNA 1133	-0.423779989299212	0.144041253533264	basal	NA
12141	ENSG00000224271	284930	ncRNA	EPIC1	epigenetically induced MYC interacting lncRNA 1	0.0153224252052791	0.0637520009262485	basal	NA
12142	ENSG00000224281	100303728	ncRNA	SLC25A5-AS1	SLC25A5 antisense RNA 1	0.0320396926564326	0.0641680612114942	basal	NA
12143	ENSG00000224287	151507	pseudo	MSL3P1	MSL complex subunit 3 pseudogene 1	0.10544972540946	0.0691087884229399	basal	NA
12144	ENSG00000224358	ENSG00000224358	ENSG00000224358	ENSG00000224358	ENSG00000224358	0.00513458808791065	0.0191905914513128	basal	NA
12145	ENSG00000224389	721	protein-coding	C4B	complement C4B (Chido blood group)	0.25861077571393	0.131190626898697	basal	NA
12146	ENSG00000224397	100506115	ncRNA	PELATON	plaque enriched lncRNA in atherosclerotic and inflammatory bowel macrophage regulation	0.0942095836259649	0.0255622662119656	basal	NA
12147	ENSG00000224424	100506637	ncRNA	PRKAR2A-AS1	PRKAR2A antisense RNA 1	0.0375387978330636	0.0269700223625263	basal	NA
12148	ENSG00000224429	100652865	ncRNA	LINC00539	long intergenic non-protein coding RNA 539	0.0454582005520049	0.0148437785995622	basal	NA
12149	ENSG00000224470	342371	protein-coding	ATXN1L	ataxin 1 like	0.0544167584543572	0.0170883694460825	basal	NA
12150	ENSG00000224505	ENSG00000224505	ENSG00000224505	ENSG00000224505	ENSG00000224505	-0.00758636216478396	0.0264928465983139	basal	NA
12151	ENSG00000224531	221710	protein-coding	SMIM13	small integral membrane protein 13	-0.246923146416873	0.0720981195724292	basal	NA
12152	ENSG00000224578	642659	protein-coding	HNRNPA1L3	heterogeneous nuclear ribonucleoprotein A1 like 3	0.117785940461907	0.037010844378433	basal	NA
12153	ENSG00000224596	283050	ncRNA	ZMIZ1-AS1	ZMIZ1 antisense RNA 1	0.125537014845189	0.0644181136079286	basal	NA
12154	ENSG00000224597	ENSG00000224597	ENSG00000224597	ENSG00000224597	ENSG00000224597	0.0312710956911724	0.0128386063140978	basal	NA
12155	ENSG00000224616	ENSG00000224616	ENSG00000224616	ENSG00000224616	ENSG00000224616	0.0744285460409708	0.00728502121604729	basal	NA
12156	ENSG00000224635	ENSG00000224635	ENSG00000224635	ENSG00000224635	ENSG00000224635	-0.056094713440692	0.00626140531294115	basal	NA
12157	ENSG00000224660	100505696	ncRNA	SH3BP5-AS1	SH3BP5 antisense RNA 1	0.0270895086420386	0.0213630400184176	basal	NA
12158	ENSG00000224687	100302401	ncRNA	RASAL2-AS1	RASAL2 antisense RNA 1	0.0360046026175332	0.0080585575944358	basal	NA
12159	ENSG00000224699	101410535	ncRNA	LAMTOR5-AS1	LAMTOR5 antisense RNA 1	0.0327169877778448	0.00526827629542332	basal	NA
12160	ENSG00000224712	642778	protein-coding	NPIPA3	nuclear pore complex interacting protein family member A3	-0.10581647329852	0.0259101122556966	basal	NA
12161	ENSG00000224729	100129845	ncRNA	PCOLCE-AS1	PCOLCE antisense RNA 1	0.0332244669792941	0.00338153063228623	basal	NA
12162	ENSG00000224738	ENSG00000224738	ENSG00000224738	ENSG00000224738	ENSG00000224738	0.05650731560302	0.0154342781140569	basal	NA
12163	ENSG00000224786	ENSG00000224786	ENSG00000224786	ENSG00000224786	ENSG00000224786	0.0212883504673341	0.0048396691550145	basal	NA
12164	ENSG00000224790	ENSG00000224790	ENSG00000224790	ENSG00000224790	ENSG00000224790	-0.0576631769588948	0.00647952659904812	basal	NA
12165	ENSG00000224810	ENSG00000224810	ENSG00000224810	ENSG00000224810	ENSG00000224810	-0.0368587606168454	0.00684842124379665	basal	NA
12166	ENSG00000224831	653659	pseudo	TMEM183BP	transmembrane protein 183B, pseudogene	0.153913211553355	0.0550103357412777	basal	NA
12167	ENSG00000224837	ENSG00000224837	ENSG00000224837	ENSG00000224837	ENSG00000224837	0.341222935408486	0.082310042630195	basal	NA
12168	ENSG00000224870	148413	ncRNA	MRPL20-AS1	MRPL20 antisense RNA 1	0.0813951212037502	0.0187436708463882	basal	NA
12169	ENSG00000224877	284184	protein-coding	NDUFAF8	NADH:ubiquinone oxidoreductase complex assembly factor 8	0.278068205947019	0.0704325257160438	basal	NA
12170	ENSG00000224893	105378065	ncRNA	LINC02840	long intergenic non-protein coding RNA 2840	-0.0622906548920334	0.0109105865742964	basal	NA
12171	ENSG00000224897	401398	ncRNA	POT1-AS1	POT1 antisense RNA 1	-0.00737577154064715	0.0135324798150687	basal	NA
12172	ENSG00000224905	ENSG00000224905	ENSG00000224905	ENSG00000224905	ENSG00000224905	0.0571871779983546	0.0185671027549958	basal	NA
12173	ENSG00000224914	439994	ncRNA	LINC00863	long intergenic non-protein coding RNA 863	-0.0247912279470056	0.00167094836846778	basal	NA
12174	ENSG00000224934	ENSG00000224934	ENSG00000224934	ENSG00000224934	ENSG00000224934	-0.0239514146999242	0.0885130583017923	basal	NA
12175	ENSG00000224981	ENSG00000224981	ENSG00000224981	ENSG00000224981	ENSG00000224981	-0.0159462071088429	0.0216008416879729	basal	NA
12176	ENSG00000224982	387890	protein-coding	TMEM233	transmembrane protein 233	-0.328740557214582	0.119542094481583	basal	NA
12177	ENSG00000224985	ENSG00000224985	ENSG00000224985	ENSG00000224985	ENSG00000224985	0.0782790114819353	0.0201850893083172	basal	NA
12178	ENSG00000225096	101927293	ncRNA	LOC101927293	uncharacterized LOC101927293	-0.0459751827849615	0.0059316942441635	basal	NA
12179	ENSG00000225138	ENSG00000225138	ENSG00000225138	ENSG00000225138	ENSG00000225138	-0.101550592927681	0.0264061714892738	basal	NA
12180	ENSG00000225151	ENSG00000225151	ENSG00000225151	ENSG00000225151	ENSG00000225151	-0.0462812967896786	0.0331633834266189	basal	NA
12181	ENSG00000225177	ENSG00000225177	ENSG00000225177	ENSG00000225177	ENSG00000225177	0.132779061743045	0.061783171739092	basal	NA
12182	ENSG00000225190	9842	protein-coding	PLEKHM1	pleckstrin homology and RUN domain containing M1	-0.0932623162355276	0.144848268454417	basal	NA
12183	ENSG00000225205	124900513	ncRNA	LOC124900513	uncharacterized LOC124900513	-0.218075123829597	0.0129946178951272	basal	NA
12184	ENSG00000225206	400765	ncRNA	MIR137HG	MIR137 host gene	0.300118901257376	0.132966944255484	basal	NA
12185	ENSG00000225210	503638	pseudo	DUXAP9	double homeobox A pseudogene 9	0.29561492196186	0.143784479386489	basal	NA
12186	ENSG00000225265	100506161	ncRNA	TAF1A-AS1	TAF1A antisense RNA 1	0.0553517662872296	0.00956647104251531	basal	NA
12187	ENSG00000225313	ENSG00000225313	ENSG00000225313	ENSG00000225313	ENSG00000225313	-0.0853820870292594	0.0428652580514246	basal	NA
12188	ENSG00000225321	101929663	ncRNA	LINC01427	long intergenic non-protein coding RNA 1427	-0.0404490307693627	0.0134170496682623	basal	NA
12189	ENSG00000225335	ENSG00000225335	ENSG00000225335	ENSG00000225335	ENSG00000225335	-0.139347044823495	0.10357897006138	basal	NA
12190	ENSG00000225339	ENSG00000225339	ENSG00000225339	ENSG00000225339	ENSG00000225339	0.151341889143367	0.0510584416794862	basal	NA
12191	ENSG00000225377	100507459	ncRNA	NRSN2-AS1	NRSN2 antisense RNA 1	-0.0101014280208745	0.126365668806892	basal	NA
12192	ENSG00000225383	207107	pseudo	SFTA1P	surfactant associated 1, lncRNA	-0.0022812257662115	0.0364160232350243	basal	NA
12193	ENSG00000225439	100507171	ncRNA	BOLA3-DT	BOLA3 divergent transcript	-0.0235229211517898	0.132149880985262	basal	NA
12194	ENSG00000225442	ENSG00000225442	ENSG00000225442	ENSG00000225442	ENSG00000225442	-0.111705291071311	0.0147180500975879	basal	NA
12195	ENSG00000225470	554203	ncRNA	JPX	JPX transcript, XIST activator	0.248091754799162	0.102258651895947	basal	NA
12196	ENSG00000225484	101060691	ncRNA	NUTM2B-AS1	NUTM2B antisense RNA 1	-0.0746771294551422	0.00500900046163214	basal	NA
12197	ENSG00000225492	ENSG00000225492	ENSG00000225492	ENSG00000225492	ENSG00000225492	0.0107441119019702	0.0783939122913531	basal	NA
12198	ENSG00000225511	ENSG00000225511	ENSG00000225511	ENSG00000225511	ENSG00000225511	-1.06443060633022	0.595854766285835	similar	NA
12199	ENSG00000225614	84627	protein-coding	ZNF469	zinc finger protein 469	-2.63187618132857	1.0030115586554	sparse	NA
12200	ENSG00000225630	100652939	pseudo	MTND2P28	MT-ND2 pseudogene 28	0.0748585171622661	0.022013669416868	basal	NA
12201	ENSG00000225648	ENSG00000225648	ENSG00000225648	ENSG00000225648	ENSG00000225648	-0.0539068911899347	0.00782461540297997	basal	NA
12202	ENSG00000225649	100506474	ncRNA	LOC100506474	uncharacterized LOC100506474	-0.00891150548090378	0.0837727834918644	basal	NA
12203	ENSG00000225663	348262	protein-coding	MCRIP1	MAPK regulated corepressor interacting protein 1	0.114338920059571	0.0145299820675751	basal	NA
12204	ENSG00000225684	100128385	ncRNA	FAM225B	family with sequence similarity 225 member B	-0.2492641573773	0.128243710306502	basal	NA
12205	ENSG00000225697	65010	protein-coding	SLC26A6	solute carrier family 26 member 6	-0.21461702958179	0.0922751830940975	basal	NA
12206	ENSG00000225706	101929407	ncRNA	PTPRD-AS1	PTPRD antisense RNA 1	0.565001387329698	0.193425189506561	basal	NA
12207	ENSG00000225733	100505641	ncRNA	FGD5-AS1	FGD5 antisense RNA 1	0.0348628969169849	0.0105501687968281	basal	NA
12208	ENSG00000225746	ENSG00000225746	ENSG00000225746	ENSG00000225746	ENSG00000225746	0.0376174439729489	0.0311428890546097	basal	NA
12209	ENSG00000225783	440823	ncRNA	MIAT	myocardial infarction associated transcript	-0.0322189760776788	0.00985123373608226	basal	NA
12210	ENSG00000225791	401264	ncRNA	TRAM2-AS1	TRAM2 antisense RNA 1 (head to head)	0.0708031100242909	0.0334576909427486	basal	NA
12211	ENSG00000225793	100506804	ncRNA	TMEM30A-DT	TMEM30A divergent transcript	0.104546906581899	0.0522414807902356	basal	NA
12212	ENSG00000225794	ENSG00000225794	ENSG00000225794	ENSG00000225794	ENSG00000225794	0.0768263550893711	0.0193856895527002	basal	NA
12213	ENSG00000225828	100128071	protein-coding	FAM229A	family with sequence similarity 229 member A	-0.121680957534268	0.0320291744938656	basal	NA
12214	ENSG00000225830	2074	protein-coding	ERCC6	ERCC excision repair 6, chromatin remodeling factor	-0.0905173695820263	0.00929214861911774	basal	NA
12215	ENSG00000225840	ENSG00000225840	ENSG00000225840	ENSG00000225840	ENSG00000225840	-0.280803441971853	0.0721459684311197	basal	NA
12216	ENSG00000225855	284618	ncRNA	RUSC1-AS1	RUSC1 antisense RNA 1	-0.0719611705632427	0.0153109698141587	basal	NA
12217	ENSG00000225880	ENSG00000225880	ENSG00000225880	ENSG00000225880	ENSG00000225880	-0.0845047182578403	0.0147252699116286	basal	NA
12218	ENSG00000225914	101929163	ncRNA	TSBP1-AS1	TSBP1 and BTNL2 antisense RNA 1	-0.0557960346786347	0.0493089595820503	basal	NA
12219	ENSG00000225921	51406	protein-coding	NOL7	nucleolar protein 7	0.0940498980991677	0.0378439802682499	basal	NA
12220	ENSG00000225937	50652	ncRNA	PCA3	prostate cancer associated 3	-0.0858906739602047	0.0160635820270516	basal	NA
12221	ENSG00000225953	150538	ncRNA	SATB2-AS1	SATB2 antisense RNA 1	-0.0143901005975022	0.0219690659240673	basal	NA
12222	ENSG00000225972	100887749	pseudo	MTND1P23	MT-ND1 pseudogene 23	0.100235379406444	0.0160184815148723	basal	NA
12223	ENSG00000225973	101928527	protein-coding	PIGBOS1	PIGB opposite strand 1	0.19937202056188	0.0292973743020675	basal	NA
